1.68549,1.68549,2.925
0.938785,0.938785,1.425
1.25536,1.25536,1.154
1.04504,1.04504,1.051
1.82823,1.82823,2.046
3.52565,3.52565,4.139
1.89114,1.89114,2.211
2.15291,2.15291,1.695
1.45562,1.45562,1.726
2.30758,2.30758,2.109
4.65096,4.65096,5.00001
1.00881,1.00881,0.531
1.35642,1.35642,1.606
1.14453,1.14453,1.642
1.78071,1.78071,2.089
2.13972,2.13972,1.783
2.84037,2.84037,2.558
0.992698,0.992698,0.48
1.20895,1.20895,1.164
2.21918,2.21918,2.507
1.2527,1.2527,2.402
2.19088,2.19088,2.439
1.30817,1.30817,1.143
2.25485,2.25485,2.037
3.04472,3.04472,3.864
3.16377,3.16377,2.887
1.51084,1.51084,1.299
1.26057,1.26057,0.963
1.3009,1.3009,1.569
1.40224,1.40224,1.606
1.03786,1.03786,1.125
1.15822,1.15822,1.007
1.15497,1.15497,0.953
1.13976,1.13976,1.606
1.90109,1.90109,2.024
1.36227,1.36227,1.646
0.960895,0.960895,0.598
1.13407,1.13407,0.835
1.53993,1.53993,1.568
3.22476,3.22476,1.117
1.43309,1.43309,1.353
1.50646,1.50646,0.57
1.03709,1.03709,0.842
2.46112,2.46112,2.93
2.28137,2.28137,2.276
1.33576,1.33576,1.292
2.20148,2.20148,2.432
1.50866,1.50866,2.017
1.4334,1.4334,1.831
1.7289,1.7289,1.698
1.94983,1.94983,2.419
2.95788,2.95788,3.667
1.14184,1.14184,1.875
1.3384,1.3384,1.644
1.96663,1.96663,1.634
0.995532,0.995532,0.762
1.51985,1.51985,0.8
3.13744,3.13744,3.687
2.25357,2.25357,1.784
3.50485,3.50485,4.078
2.19547,2.19547,1.996
1.48177,1.48177,1.039
2.63342,2.63342,2.881
2.78463,2.78463,2.609
1.86176,1.86176,1.313
3.85977,3.85977,3.398
2.10406,2.10406,1.85
1.2115,1.2115,1.3
1.21141,1.21141,2
1.18901,1.18901,0.886
4.12437,4.12437,3.691
1.2162,1.2162,1.548
1.01389,1.01389,0.59
1.3335,1.3335,1.52
1.18559,1.18559,1.289
1.04282,1.04282,0.665
1.44736,1.44736,1.877
3.42713,3.42713,3.05
2.30446,2.30446,1.952
1.88688,1.88688,1.834
1.22227,1.22227,1.625
1.07271,1.07271,1.125
1.069,1.069,0.74
1.87185,1.87185,2.476
1.92058,1.92058,2.61
1.26973,1.26973,1.375
2.79121,2.79121,3.25
1.75375,1.75375,1.621
2.79245,2.79245,3.056
1.9734,1.9734,0.685
1.24305,1.24305,1.898
2.66867,2.66867,2.591
1.06362,1.06362,0.706
4.67933,4.67933,5.00001
1.10986,1.10986,1.383
1.10114,1.10114,1.16
2.7217,2.7217,1.783
1.17179,1.17179,1.284
1.28557,1.28557,1.672
1.34415,1.34415,3
1.51341,1.51341,1.932
1.26078,1.26078,1.546
2.74488,2.74488,3.435
3.92731,3.92731,5.00001
2.83355,2.83355,3.141
2.38453,2.38453,2.668
1.20505,1.20505,1.397
2.97742,2.97742,2.331
0.958999,0.958999,0.858
2.64103,2.64103,1.219
1.69403,1.69403,1.841
4.65357,4.65357,5.00001
1.37294,1.37294,1
1.15504,1.15504,0.837
1.28597,1.28597,0.588
1.67786,1.67786,1.601
4.09748,4.09748,3.762
1.31231,1.31231,1.425
1.11264,1.11264,1
1.03564,1.03564,0.603
1.25475,1.25475,0.73
2.81328,2.81328,1.818
1.93579,1.93579,2.336
1.17383,1.17383,1.113
2.39306,2.39306,3.143
2.19142,2.19142,2.212
3.13977,3.13977,1.61
1.0232,1.0232,1.113
1.49953,1.49953,0.997
2.15984,2.15984,2.162
2.44564,2.44564,2.755
2.28475,2.28475,2.931
2.50243,2.50243,2.636
3.30308,3.30308,2.472
1.58733,1.58733,2.587
1.92036,1.92036,5.00001
4.04504,4.04504,5.00001
1.45423,1.45423,1.818
1.11977,1.11977,1
1.98992,1.98992,2.716
1.5,1.5,1.119
1.59777,1.59777,1.505
1.4681,1.4681,1.635
1.29067,1.29067,1.528
0.964363,0.964363,0.932
2.48445,2.48445,2.605
1.56849,1.56849,1.299
2.09579,2.09579,1.721
1.11724,1.11724,1.542
1.02912,1.02912,0.914
1.53578,1.53578,1.214
1.51909,1.51909,1.407
2.02254,2.02254,1.449
1.19981,1.19981,0.942
3.72457,3.72457,5.00001
3.02908,3.02908,2.38
1.96726,1.96726,2.743
2.14618,2.14618,1.391
1.14718,1.14718,0.675
1.35102,1.35102,1.214
3.52083,3.52083,3.91
1.02927,1.02927,0.945
2.49166,2.49166,3.321
3.71133,3.71133,3.433
1.07577,1.07577,0.483
3.35512,3.35512,4.955
1.50195,1.50195,1.936
1.24006,1.24006,1.663
1.5787,1.5787,2.25
3.00684,3.00684,3.9
2.36034,2.36034,1.804
4.10622,4.10622,2.935
1.06484,1.06484,1.635
1.01381,1.01381,0.946
2.34663,2.34663,4.5
2.56897,2.56897,3.3
1.13287,1.13287,0.967
3.33433,3.33433,2.75
1.15836,1.15836,0.967
2.88756,2.88756,2.754
1.1085,1.1085,0.59
3.08813,3.08813,1.556
1.44959,1.44959,1.843
1.21603,1.21603,1.062
1.63023,1.63023,1.925
2.81606,2.81606,2.51
3.39977,3.39977,5.00001
1.94765,1.94765,2.006
2.71154,2.71154,1.886
0.955622,0.955622,0.329
1.77464,1.77464,1.563
3.52163,3.52163,2
1.2576,1.2576,1.388
3.71484,3.71484,3.467
1.4776,1.4776,1.941
0.924172,0.924172,1.357
0.959397,0.959397,1.32
2.55154,2.55154,1.934
2.11761,2.11761,1.708
1.0958,1.0958,1.821
1.78826,1.78826,5.00001
1.73952,1.73952,2.215
2.51506,2.51506,4.417
4.4173,4.4173,5.00001
1.181,1.181,0.718
1.69327,1.69327,1.108
1.67425,1.67425,1.785
1.02237,1.02237,0.931
1.4026,1.4026,1.763
1.11796,1.11796,1.6
1.92481,1.92481,1.931
1.47759,1.47759,1.778
2.82889,2.82889,2.834
1.44566,1.44566,1.782
1.23243,1.23243,0.851
1.09175,1.09175,0.729
2.68254,2.68254,2.734
1.18385,1.18385,2.143
2.35656,2.35656,2.435
3.26353,3.26353,4.528
1.21493,1.21493,1.306
2.20534,2.20534,2.197
3.7551,3.7551,4.029
1.039,1.039,0.829
4.51413,4.51413,5.00001
1.49064,1.49064,1.678
1.14813,1.14813,1.215
1.29525,1.29525,1.358
2.20672,2.20672,3.154
3.54678,3.54678,2.793
1.04839,1.04839,1.417
1.93205,1.93205,1.682
2.48305,2.48305,2.181
3.87623,3.87623,4.853
0.984201,0.984201,1.113
1.22321,1.22321,1.475
1.99135,1.99135,2.584
1.59483,1.59483,1.306
1.7,1.7,2.15
0.981238,0.981238,0.84
1.64035,1.64035,1.75
1.40309,1.40309,2
1.65443,1.65443,2.51
1.77321,1.77321,2.294
2.15061,2.15061,2.125
1.06277,1.06277,0.604
1.48205,1.48205,1.513
1.17752,1.17752,0.833
1.28422,1.28422,4.184
3.15599,3.15599,3.873
