1.44077,1.44077,0.993
1.91086,1.91086,0.757
2.50775,2.50775,1.738
2.63421,2.63421,2.519
1.07172,1.07172,0.811
2.35444,2.35444,2.102
0.972924,0.972924,0.696
2.21609,2.21609,1.457
1.3575,1.3575,1.364
1.71922,1.71922,0.72
1.11212,1.11212,0.792
1.84109,1.84109,1.932
1.51646,1.51646,1.346
1.42521,1.42521,1.455
3.73939,3.73939,2.784
2.14403,2.14403,2.246
1.84135,1.84135,1.862
2.67182,2.67182,2.75
1.37456,1.37456,0.769
1.26874,1.26874,2.018
1.03562,1.03562,0.647
0.79667,0.79667,0.594
2.12187,2.12187,2.31
1.90668,1.90668,1.618
1.46632,1.46632,0.972
2.54558,2.54558,2.139
2.12116,2.12116,2.117
2.32728,2.32728,2.234
3.58177,3.58177,5.00001
1.86866,1.86866,1.25
2.3741,2.3741,3.5
2.85106,2.85106,2.299
3.14079,3.14079,3.074
0.929616,0.929616,0.752
2.77525,2.77525,3.092
1.07493,1.07493,0.714
1.29744,1.29744,0.964
1.65024,1.65024,0.886
1.77698,1.77698,1.488
2.01741,2.01741,2.125
1.23846,1.23846,1.32
2.78734,2.78734,2.714
2.53812,2.53812,2.482
1.03879,1.03879,0.653
2.4117,2.4117,2.418
2.98294,2.98294,3.782
1.46249,1.46249,0.936
2.43809,2.43809,1.877
1.61854,1.61854,1.109
2.61963,2.61963,1.911
1.56403,1.56403,0.995
1.39824,1.39824,0.95
1.29104,1.29104,1.235
2.20937,2.20937,2.281
2.04635,2.04635,1.795
3.10847,3.10847,5.00001
2.27677,2.27677,1.5
3.10554,3.10554,2.205
3.14659,3.14659,3.457
1.52573,1.52573,0.982
1.10134,1.10134,0.722
2.09547,2.09547,1.568
1.69533,1.69533,1.566
1.28256,1.28256,1.582
1.12308,1.12308,0.691
4.01521,4.01521,3.844
0.880478,0.880478,0.912
1.84923,1.84923,1.695
0.916833,0.916833,0.783
1.5295,1.5295,1.369
1.67551,1.67551,1.013
3.25963,3.25963,4.112
3.35978,3.35978,3.227
1.43893,1.43893,1.293
1.02162,1.02162,1.44
4.95919,4.95919,5.00001
1.33495,1.33495,0.793
1.07424,1.07424,1.452
1.90545,1.90545,1.204
2.80135,2.80135,1.675
1.97626,1.97626,1.634
2.58842,2.58842,2.896
2.64363,2.64363,3.088
2.75635,2.75635,1.953
1.95971,1.95971,1.875
3.62819,3.62819,3.351
1.40155,1.40155,1.39
2.8482,2.8482,4.083
1.17086,1.17086,1.115
3.59597,3.59597,3.429
2.24559,2.24559,2.11
1.13119,1.13119,0.741
2.5645,2.5645,1.916
1.08788,1.08788,1.543
0.910987,0.910987,0.621
2.72708,2.72708,2.171
1.83901,1.83901,1.464
1.60051,1.60051,1.544
0.848223,0.848223,0.715
1.66679,1.66679,1.423
0.883625,0.883625,0.517
3.72776,3.72776,3.058
1.70394,1.70394,5.00001
2.48972,2.48972,2.713
2.39179,2.39179,2.773
1.03889,1.03889,0.973
1.73754,1.73754,1.196
3.21425,3.21425,3.499
3.26855,3.26855,3.32
2.68675,2.68675,2.661
2.17183,2.17183,1.887
3.07249,3.07249,2.32
3.26813,3.26813,2.708
2.13471,2.13471,1.914
2.85892,2.85892,2.593
1.74736,1.74736,1.564
2.13487,2.13487,2.731
3.27702,3.27702,3.074
2.00101,2.00101,1.125
3.32426,3.32426,2.682
2.71971,2.71971,3.447
4.52031,4.52031,4.338
4.21578,4.21578,5.00001
2.01749,2.01749,1.809
1.59586,1.59586,0.847
2.00581,2.00581,1.538
1.83118,1.83118,1.65
2.03014,2.03014,0.864
2.20901,2.20901,3.333
2.29115,2.29115,1.682
1.73636,1.73636,1.664
3.78817,3.78817,2.813
2.01805,2.01805,1.789
2.71607,2.71607,2.545
2.71042,2.71042,2.258
2.02889,2.02889,2.337
3.98049,3.98049,3.44
2.05439,2.05439,1.654
1.57277,1.57277,1.333
4.92989,4.92989,5.00001
1.55755,1.55755,1.058
1.70188,1.70188,1.324
3.55008,3.55008,3.5
0.761142,0.761142,0.588
2.24847,2.24847,2.333
2.98146,2.98146,2.722
1.61981,1.61981,3.134
2.06748,2.06748,1.843
2.46002,2.46002,2.444
3.14638,3.14638,2.72
1.06461,1.06461,0.791
1.05925,1.05925,0.661
3.78793,3.78793,3.364
1.41997,1.41997,1.313
2.4667,2.4667,2.103
2.3114,2.3114,1.304
2.65883,2.65883,3.277
3.41841,3.41841,3.31
1.93953,1.93953,1.518
2.1677,2.1677,2.76
1.00694,1.00694,0.567
1.89663,1.89663,0.875
1.04816,1.04816,0.488
1.83171,1.83171,1.563
1.86844,1.86844,1.232
1.70813,1.70813,1.693
1.44825,1.44825,1.164
2.88738,2.88738,2.922
2.44408,2.44408,2.071
1.76774,1.76774,1.506
1.14107,1.14107,0.848
2.75558,2.75558,2.434
2.20921,2.20921,5.00001
4.24863,4.24863,5.00001
1.77073,1.77073,1.477
2.08824,2.08824,2.125
3.62077,3.62077,2.93
2.81288,2.81288,2.83
4.71139,4.71139,4.441
1.79238,1.79238,1.625
2.27288,2.27288,2.13
3.1312,3.1312,2.538
2.66936,2.66936,1.984
1.28823,1.28823,0.342
2.52432,2.52432,3.522
2.96521,2.96521,2.241
3.75566,3.75566,3.516
5.27708,5.27708,5.00001
0.782788,0.782788,0.847
0.917198,0.917198,0.518
1.67694,1.67694,1.098
2.02914,2.02914,1.677
2.04937,2.04937,2.032
1.62093,1.62093,1.589
1.3979,1.3979,1.327
2.97977,2.97977,1.346
1.84973,1.84973,0.875
2.02828,2.02828,1.797
3.7413,3.7413,3.328
3.55474,3.55474,5.00001
2.43212,2.43212,2.86
4.36222,4.36222,5.00001
1.76767,1.76767,3.265
1.0661,1.0661,0.773
2.57849,2.57849,3.276
1.66765,1.66765,1.5
2.28457,2.28457,3.039
2.45915,2.45915,2.805
1.81178,1.81178,2
3.29475,3.29475,3
3.20112,3.20112,2.865
3.28273,3.28273,3.502
3.13156,3.13156,3.58
2.21739,2.21739,2.031
1.02606,1.02606,1.049
