1.3392,1.3392,0.993
2.90189,2.90189,3.086
2.45576,2.45576,1.738
2.11721,2.11721,2.519
2.66469,2.66469,2.275
1.76355,1.76355,2.158
3.15589,3.15589,3.717
1.3654,1.3654,1.635
1.76592,1.76592,1.726
1.79455,1.79455,1.539
0.967822,0.967822,0.792
5.0128,5.0128,5.00001
1.51639,1.51639,1.346
1.01098,1.01098,0.719
1.10825,1.10825,0.567
3.58193,3.58193,3.477
1.71746,1.71746,1.862
1.25063,1.25063,1.094
1.24493,1.24493,0.82
2.03032,2.03032,1.94
2.84821,2.84821,2.556
2.44556,2.44556,1.292
1.97232,1.97232,1.976
2.01869,2.01869,1.569
2.66674,2.66674,2.225
1.78215,1.78215,1.076
1.53541,1.53541,1.594
2.87036,2.87036,2.698
1.05045,1.05045,0.797
2.0862,2.0862,2.121
2.27705,2.27705,3.5
2.74951,2.74951,2.299
1.31978,1.31978,1.546
0.891239,0.891239,0.752
1.76805,1.76805,0.875
0.996397,0.996397,0.714
1.59236,1.59236,1.364
3.51511,3.51511,3.336
1.70576,1.70576,1.648
1.90851,1.90851,2.125
1.20823,1.20823,1.32
2.62727,2.62727,3.177
1.48932,1.48932,1.372
0.976752,0.976752,0.653
2.39927,2.39927,2.418
2.62789,2.62789,3.782
1.21545,1.21545,1.226
1.55664,1.55664,1.55
1.12359,1.12359,1.495
2.47506,2.47506,1.911
3.29981,3.29981,3.107
1.97982,1.97982,1.333
1.21879,1.21879,1.235
2.23066,2.23066,1.863
1.38012,1.38012,1.392
3.42403,3.42403,3.089
1.48265,1.48265,1.5
1.42074,1.42074,2
3.00641,3.00641,3.457
1.38406,1.38406,1.625
1.04524,1.04524,0.722
2.89298,2.89298,3.617
1.30255,1.30255,1.566
1.0614,1.0614,1.582
1.54215,1.54215,1.089
2.45062,2.45062,2.491
3.13161,3.13161,3.674
1.22098,1.22098,1.145
2.66572,2.66572,2.616
0.687059,0.687059,0.5
1.31981,1.31981,1.375
1.05118,1.05118,0.84
1.32652,1.32652,0.958
1.71466,1.71466,1.353
2.28502,2.28502,2.362
0.959331,0.959331,0.823
2.38382,2.38382,2.063
1.08588,1.08588,1.452
1.80092,1.80092,1.922
1.95528,1.95528,1.977
1.1345,1.1345,0.881
1.65044,1.65044,1.678
2.71107,2.71107,2.905
3.43277,3.43277,3.798
2.28538,2.28538,1.651
1.29586,1.29586,1.007
1.42425,1.42425,1.39
3.65246,3.65246,4.6
1.15265,1.15265,1.338
1.75187,1.75187,3
1.29719,1.29719,1.146
2.728,2.728,2.113
0.886543,0.886543,1.167
2.2145,2.2145,2.278
1.12331,1.12331,1.058
2.67795,2.67795,2.171
1.40897,1.40897,1.417
3.47009,3.47009,3.275
2.03899,2.03899,3.226
2.24513,2.24513,2.346
2.5363,2.5363,2.621
1.45015,1.45015,1.381
4.915,4.915,5.00001
1.26388,1.26388,1
1.05593,1.05593,1.148
1.59001,1.59001,1.344
1.64773,1.64773,1.364
2.88996,2.88996,3.499
3.03347,3.03347,3.32
0.947345,0.947345,0.917
2.91704,2.91704,2.023
1.34396,1.34396,1.172
2.19928,2.19928,2.29
1.67767,1.67767,1.375
1.45971,1.45971,0.588
1.69034,1.69034,1.564
2.21552,2.21552,2.138
0.728118,0.728118,0.584
1.91792,1.91792,1.44
0.901516,0.901516,0.567
2.19735,2.19735,2.664
4.73862,4.73862,4.338
4.80831,4.80831,4.324
1.67674,1.67674,1.809
1.36235,1.36235,0.847
1.51088,1.51088,1.717
2.4375,2.4375,2.706
1.5136,1.5136,0.864
2.47589,2.47589,3.461
2.7698,2.7698,3.003
1.23184,1.23184,0.989
0.796606,0.796606,0.742
2.50535,2.50535,2.324
2.62124,2.62124,2.545
1.1714,1.1714,1.263
2.36802,2.36802,2.193
2.41081,2.41081,1.813
2.09166,2.09166,1.798
4.68414,4.68414,5.00001
1.94495,1.94495,2.469
4.14798,4.14798,5.00001
1.99543,1.99543,2.655
3.4643,3.4643,3.5
2.56523,2.56523,2.536
2.35424,2.35424,2.669
4.58291,4.58291,5.00001
1.14222,1.14222,3.134
4.57396,4.57396,5.00001
1.84308,1.84308,1.935
1.31955,1.31955,1.595
2.04243,2.04243,1.315
2.90101,2.90101,5.00001
1.19916,1.19916,1.142
1.44663,1.44663,1.438
2.52313,2.52313,2.103
1.98096,1.98096,1.663
1.88635,1.88635,2.863
3.26927,3.26927,3.31
4.61487,4.61487,4.285
1.68538,1.68538,2.76
0.91444,0.91444,0.567
3.16033,3.16033,4.583
0.81676,0.81676,0.488
1.194,1.194,0.963
1.9756,1.9756,1.985
2.04646,2.04646,2.35
0.837745,0.837745,0.507
2.20711,2.20711,1.375
2.16615,2.16615,2.071
1.07423,1.07423,0.974
3.48508,3.48508,4.21
1.65842,1.65842,1.518
1.99205,1.99205,5.00001
4.07611,4.07611,5.00001
2.08578,2.08578,1.89
2.43604,2.43604,1.896
2.66568,2.66568,1.848
2.54987,2.54987,2.83
1.55626,1.55626,1.11
