1.59174,1.59174,0.993
3.74799,3.74799,3.086
3.42939,3.42939,1.738
3.01988,3.01988,2.519
3.23172,3.23172,2.275
2.13045,2.13045,2.158
3.8506,3.8506,3.717
1.89037,1.89037,1.635
2.2394,2.2394,1.726
2.28752,2.28752,1.539
1.05262,1.05262,0.792
5.17163,5.17163,5.00001
2.00925,2.00925,1.346
1.1324,1.1324,0.719
1.22598,1.22598,0.567
4.37705,4.37705,3.477
2.21007,2.21007,1.862
1.4461,1.4461,1.094
1.59746,1.59746,0.82
2.74497,2.74497,1.94
3.74841,3.74841,2.556
3.11017,3.11017,1.292
2.42999,2.42999,1.976
2.39372,2.39372,1.569
3.25204,3.25204,2.225
2.29775,2.29775,1.076
1.92662,1.92662,1.594
3.59408,3.59408,2.698
1.47495,1.47495,0.797
2.62985,2.62985,2.121
2.31346,2.31346,3.5
3.37488,3.37488,2.299
1.73446,1.73446,1.546
1.14231,1.14231,0.752
2.22896,2.22896,0.875
1.16016,1.16016,0.714
1.91523,1.91523,1.364
3.37149,3.37149,3.336
2.28868,2.28868,1.648
2.47684,2.47684,2.125
1.95506,1.95506,1.32
3.56729,3.56729,3.177
1.94658,1.94658,1.372
1.14075,1.14075,0.653
3.13821,3.13821,2.418
3.56104,3.56104,3.782
1.60145,1.60145,1.226
2.16425,2.16425,1.55
1.42178,1.42178,1.495
3.35436,3.35436,1.911
4.34928,4.34928,3.107
2.28523,2.28523,1.333
1.49938,1.49938,1.235
3.1164,3.1164,1.863
1.86286,1.86286,1.392
4.32136,4.32136,3.089
2.1728,2.1728,1.5
1.7284,1.7284,2
3.84237,3.84237,3.457
1.61835,1.61835,1.625
1.33006,1.33006,0.722
3.55333,3.55333,3.617
2.11491,2.11491,1.566
1.85492,1.85492,1.582
2.2093,2.2093,1.089
3.0104,3.0104,2.491
3.53866,3.53866,3.674
1.5353,1.5353,1.145
3.29518,3.29518,2.616
0.88674,0.88674,0.5
1.51382,1.51382,1.375
1.2758,1.2758,0.84
1.73929,1.73929,0.958
2.49329,2.49329,1.353
2.96201,2.96201,2.362
1.25563,1.25563,0.823
2.57218,2.57218,2.063
1.25948,1.25948,1.452
2.64819,2.64819,1.922
2.59943,2.59943,1.977
1.06439,1.06439,0.881
