1.2673512,1.7828164
0.9804507,1.5657078
0.9432484,1.5228151
0.8778895,0.8731039
0.7678727,1.1284580
0.7091223,0.7698436
0.6658552,0.9877178
0.6353921,0.7248327
0.6193364,0.5527827
0.5885021,0.8662817
0.6027380,0.5249689
0.5738855,0.6866904
0.5548131,0.8941648
0.5455523,0.4677524
0.5357199,0.5607625
0.5215374,0.4721195
0.5254473,0.5044802
0.5134794,0.4594313
0.5049843,0.5613171
0.5062235,0.4679019
0.4966539,0.4927531
0.4866397,0.4607914
0.4943500,0.4733587
0.4884716,0.5481301
0.4704452,0.4350024
0.4800362,0.4396710
0.4685526,0.4402159
0.4724500,0.4654572
0.4663239,0.4528105
0.4615840,0.4352580
0.4532137,0.5657296
0.4608495,0.4221336
0.4569671,0.4793701
0.4576381,0.4241401
0.4535895,0.4129423
0.4517323,0.4304458
0.4449070,0.4160780
0.4425659,0.4991595
0.4464152,0.3950757
0.4403205,0.4918621
0.4426606,0.4163995
0.4293635,0.4064364
0.4345029,0.4164820
0.4367994,0.4066717
0.4347482,0.4382226
0.4307682,0.4122192
0.4297461,0.4463415
0.4288831,0.4110001
0.4297804,0.4013150
0.4223850,0.4068929
0.4296159,0.4173170
0.4177872,0.4552984
0.4153825,0.3929521
0.4100947,0.4116785
0.4201394,0.4316129
0.4132332,0.3871095
0.4124649,0.3939389
0.4130992,0.3917015
0.4181151,0.4122238
0.4097711,0.3970953
0.4084597,0.3891908
0.4141023,0.3938824
0.4117511,0.3797027
0.4074193,0.3977018
0.4051833,0.3932321
0.4114415,0.4065082
0.4046996,0.3862897
0.3991146,0.3877960
0.4032373,0.3961098
0.4035902,0.4026328
0.3924312,0.5521733
0.4009179,0.3924107
0.4006215,0.3773748
0.4010510,0.3964480
0.3953483,0.3814828
0.3981276,0.3945449
0.3957849,0.3802883
0.3961108,0.3901730
0.3944499,0.3880768
0.3984936,0.4076857
0.3961047,0.3787439
0.3889577,0.3822833
0.3908662,0.3900517
0.3932316,0.3745490
0.3952291,0.3985435
0.3888365,0.3767208
0.3915107,0.3764684
0.3832756,0.3788198
0.3911197,0.3865373
0.3855182,0.4144141
0.3895487,0.3745254
0.3875818,0.3695058
0.3820259,0.3799198
0.3847418,0.3748450
0.3853104,0.3797106
0.3859523,0.3701002
0.3817051,0.4465364
0.3823784,0.3748218
0.3801637,0.3735017
0.3800942,0.4737465
0.3824693,0.4385818
0.3829111,0.3753366
0.3789838,0.3589912
0.3815858,0.3741729
0.3814177,0.3733289
0.3771026,0.3626728
0.3750895,0.3662997
0.3796020,0.4019631
0.3829510,0.3655397
0.3765619,0.3867150
0.3776969,0.3779136
0.3810421,0.3695375
0.3784483,0.3675171
0.3773926,0.3909543
0.3799733,0.3706090
0.3748806,0.3664508
0.3746564,0.3716369
0.3752318,0.3640849
0.3740645,0.3713850
0.3728024,0.3697531
0.3709057,0.3905522
0.3734489,0.3664540
0.3737195,0.4736178
0.3744369,0.3674949
0.3716107,0.3576775
0.3747203,0.3651460
0.3705572,0.3603781
0.3685914,0.3729144
0.3751651,0.3644494
0.3742382,0.4245744
0.3721360,0.3613587
0.3664850,0.3553797
0.3675415,0.3668208
0.3725467,0.3635707
0.3720414,0.3745394
0.3693558,0.3547084
0.3687791,0.4702806
0.3685694,0.3565300
0.3666012,0.3671443
0.3663448,0.3647609
0.3689224,0.3574385
0.3670119,0.3835406
0.3670473,0.3614135
0.3659599,0.4534223
0.3644688,0.3686110
0.3681443,0.3618507
0.3677846,0.3666959
0.3654486,0.3557827
0.3671294,0.3696990
0.3614354,0.3504817
0.3650148,0.3498687
0.3672299,0.3645611
0.3669347,0.3574502
0.3632728,0.3831692
0.3654258,0.3528627
0.3607015,0.3519931
0.3612473,0.3577138
0.3621185,0.3673191
0.3670896,0.3522313
0.3672340,0.3563714
0.3616127,0.3956248
0.3668527,0.3511960
0.3630032,0.3567112
0.3665849,0.3594717
0.3627432,0.3559731
0.3622389,0.3616314
0.3609289,0.3454875
0.3576370,0.3608005
0.3588036,0.3590815
0.3627943,0.3557912
0.3637484,0.3584911
0.3628286,0.3503655
0.3592665,0.3488836
0.3599447,0.3724612
0.3652876,0.3624903
0.3636908,0.3614287
0.3615365,0.3525603
0.3594399,0.3527689
0.3589050,0.3478878
0.3613431,0.3502674
0.3594724,0.3909132
0.3632957,0.3583187
0.3605336,0.3510884
0.3597631,0.3476243
0.3536115,0.3401690
0.3591516,0.3546841
0.3596858,0.3536242
0.3571762,0.3887292
0.3562259,0.3563325
0.3548569,0.3659069
0.3555374,0.3481855
0.3586593,0.3498584
0.3537650,0.3547580
0.3593394,0.3459707
0.3567069,0.3541336
0.3560715,0.3487059
0.3543124,0.3458261
0.3623393,0.3509969
0.3592689,0.3504792
0.3540547,0.4082272
0.3570909,0.3504774
0.3518201,0.3543324
0.3548235,0.3641591
0.3578969,0.3548000
0.3590100,0.3550178
0.3597125,0.3451208
0.3591899,0.5966596
0.3553981,0.3451171
0.3508174,0.3460329
0.3568180,0.3511154
0.3554108,0.3417457
0.3514444,0.4548883
0.3542959,0.3405718
0.3509006,0.3409888
0.3560644,0.3495468
0.3576684,0.3524089
0.3536669,0.3621917
0.3560979,0.3557772
0.3531091,0.6529121
0.3568268,0.3319514
0.3500650,0.3377412
0.3545906,0.3573983
0.3545237,0.3491829
0.3536151,0.3609612
0.3506942,0.3520266
0.3487900,0.3338259
0.3512302,0.3565611
0.3567000,0.3445027
0.3490099,0.4910795
0.3566337,0.3618297
0.3548938,0.3461538
0.3519221,0.3424656
0.3533028,0.3462009
0.3520123,0.3594010
