0.7984394,0.8031899
0.6385193,0.5185576
0.5767049,0.4567868
0.5894733,0.5534417
0.5852531,0.8852253
0.5869526,0.4706663
0.5554699,0.6837397
0.5325835,0.4284814
0.5199105,0.5866865
0.5375117,0.4562934
0.5241259,0.4486898
0.5492651,0.5067992
0.4918817,0.4269267
0.4754603,1.8723636
0.4988017,0.4791294
0.4782209,0.4127138
0.4847852,0.5653113
0.4996790,0.4340022
0.4714432,0.5119714
0.4729866,0.4242619
0.4678035,0.4465627
0.4572437,0.4252421
0.4446157,0.7184328
0.4611004,0.4205812
0.4655487,0.4227484
0.4512523,0.6507822
0.4813109,0.4350879
0.4512149,0.4072898
0.4570350,0.4290310
0.4390692,0.3995802
0.4318148,0.4569080
0.4397502,0.4039038
0.4325673,0.4052626
0.4478589,0.4183873
0.4261661,0.3972167
0.4488983,0.5338892
0.4373996,0.4162171
0.4260954,0.4081055
0.4083607,0.4026456
0.4254104,0.4054011
0.4267144,0.4003806
0.4215285,0.4006726
0.4163684,0.3989559
0.4279107,0.3894481
0.4165071,0.4176904
0.4169174,0.3871312
0.4103448,0.5429297
0.4153299,0.3766599
0.4094200,0.3983341
0.4000153,0.3966798
0.4162056,0.3772719
0.4109269,0.3740955
0.4008120,0.4061618
0.4047876,0.3713369
0.4092173,0.3810233
0.3949985,0.3999396
0.4044935,0.3768602
0.4071772,0.3865934
0.4000092,0.3843375
0.4180980,0.4281403
0.4016055,0.3900917
0.4003896,0.3999361
0.4012455,0.3994026
0.3976831,0.3749232
0.3979093,0.3695652
0.3946247,0.3767298
0.3909373,0.3797128
0.3857480,0.3800105
0.3954409,0.3762503
0.3869724,0.3745146
0.3807757,0.4497920
0.3834368,0.3840958
0.3865310,0.3602666
0.3932109,0.4122275
0.4066591,0.3836285
0.3976773,0.3908946
0.3935039,0.3891815
0.3936551,0.3745493
0.3974462,0.3707122
0.3869702,0.3762061
0.3911854,0.3771741
0.3897984,0.3637730
0.3896021,0.3698452
0.3805155,0.3631556
0.3725255,0.4206434
0.3866839,0.3680087
0.3904701,0.3668660
0.3810359,0.3671301
0.3733091,0.3915365
0.3813897,0.3650904
0.3852301,0.3828195
0.3824074,0.3598791
0.3795316,0.3546743
0.3946535,0.3626272
0.3810193,0.3674895
0.3835665,0.3800554
0.3825754,0.3681920
0.3788083,0.3692089
0.3775965,0.5888170
0.3843067,0.3809124
0.3844891,0.3697918
0.3863899,0.3754284
0.3803540,0.3797805
0.3814770,0.3639962
0.3728786,0.3637550
0.3709470,0.3723365
